t,Co,CoErr,Inco,IncoErr,Color,ColorErr,Hotspot,HotspotErr
0.0001,0.00022844392630174437,5.137824204934108e-06,0.0006384956060354953,8.058365438258974e-06,0.00012944569369609393,9.203278821631228e-07,0.0005090499123394014,8.005638645719647e-06
0.010000000000000002,0.022341800604832006,0.0005057082369279895,0.06294258565367002,0.0007928523751008431,0.012720372919921851,8.940339601920972e-05,0.05022221273374817,0.0007877956089515099
0.04000000000000001,0.08719244259622896,0.0019877615177200034,0.24783497697344814,0.0031148461361580767,0.049924425926835866,0.00034484229207879614,0.19791055104661223,0.003095698668399872
0.09,0.19142561225903545,0.004395305276555047,0.5488924722321306,0.006884005346007629,0.11016513731156242,0.0007477018295466296,0.43872733492056815,0.00684327930001065
0.16000000000000003,0.332089516704771,0.0076798825467820344,0.9607426741940286,0.012022128493892035,0.19224085154464807,0.001279642232995401,0.7685018226493805,0.011953831573147805
0.25,0.5063953847508706,0.011795232061680839,1.4781016761633639,0.018455327642891897,0.29487541107812537,0.0019297735140032023,1.1832262650852388,0.01835415736532575
0.36,0.711712289320513,0.01669714573497149,2.095846435855329,0.026111936386684718,0.4168026407992187,0.0026772413126578657,1.6790437950561101,0.025974325800991783
0.48999999999999994,0.9455545623698651,0.022343556054201876,2.809179942714809,0.034924948682700054,0.556926835622657,0.0035146413980270954,2.2522531070921525,0.03474765224202214
0.6400000000000001,1.2055776462857184,0.028694155724750245,3.6132075956326495,0.044832092396130965,0.7139148573042986,0.004451873538811562,2.8992927383283513,0.04461050695306716
0.81,1.4895753636104139,0.03571064509899546,4.504492517025748,0.055763043694846526,0.8877618831664079,0.005388812658158621,3.6167306338593397,0.05550205167602935
1.0,1.7954600487704857,0.04335640596938209,5.477728350094843,0.06766968397366563,1.0764457644925762,0.006420750656505799,4.401282585602266,0.06736438294902403
1.2100000000000002,2.121262722685992,0.051596317909226565,6.528727910128972,0.08049237515581495,1.2789457846343744,0.007500050160187789,5.2497821254945976,0.08014219678683086
1.44,2.4651348535785402,0.060397522183684216,7.655187726223648,0.09417717409691204,1.4959989174535124,0.008607819837161537,6.159188808770136,0.09378297051453982
1.6900000000000002,2.82533186274513,0.06972720313181677,8.851143472390811,0.10866782333148728,1.7245663665628883,0.009687709443419111,7.126577105827923,0.1082351334518659
1.9599999999999997,3.2002060485824693,0.07955573686095992,10.114151214396712,0.12393093610530644,1.9650159678265577,0.010885200910174,8.149135246570154,0.12345197173428496
2.25,3.588214750790311,0.08985400303872898,11.440710671000035,0.1399076917961981,2.216552636265627,0.012058900752196537,9.224158034734408,0.1393870336020845
2.5600000000000005,3.9878922347500008,0.10059422640255673,12.827908276698107,0.15655493083720132,2.478845571667965,0.013209299210246696,10.349062705030143,0.1559966691433348
2.8899999999999997,4.397883237712908,0.11174965581299867,14.270978876071018,0.17383317610414287,2.749647401566406,0.014366021690846331,11.52133147450461,0.173238536518963
3.24,4.816887547112118,0.12329576620333695,15.76852842419877,0.1917068446542642,3.0299491454492236,0.015570564109835176,12.738579278749551,0.19107347230998784
3.61,5.243699838709737,0.13520694799038957,17.31887288249435,0.21011689102488246,3.3203297529023366,0.016564860229114325,13.998543129592015,0.20946291628723265
4.0,5.6771816696045,0.14746367995905296,18.91409690713229,0.22906528138502377,3.6152315533632757,0.01781163526940356,15.298865353769013,0.2283717337698119
4.41,6.1162732883839395,0.16003951503738226,20.556146048605758,0.24849160685158553,3.918588053878907,0.019014351362525207,16.63755799472685,0.24776305842063176
4.840000000000001,6.559964920532078,0.17291655141027087,22.241871853823334,0.26835291278732276,4.229350347847661,0.020011516889966927,18.012521505975673,0.26760572675711375
5.289999999999999,7.007323666004115,0.18607387028681463,23.968524911889794,0.28864056944322125,4.546746975265627,0.02110375594902311,19.42177793662417,0.2878680423620363
5.76,7.457468946377881,0.1994927084763651,25.731023452691563,0.30931848556354863,4.8675602542656184,0.02221457980484849,20.86346319842594,0.3085197529420462
6.25,7.9095639255407395,0.21315375195779726,27.531301239975118,0.3303540161561059,5.19557038676172,0.023309413643982594,22.3357308532134,0.32953064686921363
